source,year,abstract,label
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Paperless merupakan salah satu upaya dalam mengurangi dampak negatif kerusakan lingkungan, yang berimplikasi pada kelestarian hutan. Teknologi informasi dan komunikasi telah banyak membantu mewujudkan konsep paperless pada instansi pendidikan, industri swasta maupun pemerintahan. Pada instansi pemerintahan belum banyak diterapkan konsep paperless ini karena terbentur aturan dan birokrasi yang mengharuskan pembuatan dokumen dengan menggunakan kertas. Salah satu rutinitas surat menyurat yang dilakukan oleh instansi pemerintahan adalah pada tingkat Rukun Tetangga (RT) . Pada saat warga ingin membuat surat kependudukan maka harus melalui tingkat RT untuk mendapatkan surat pengantar sebagi syarat ke tingkat kelurahan. Pembuatan surat pengantar oleh RT sebenarnya dapat digantikan dengan fungsi aplikasi SMS Gateway karena nomor telepon genggam saat ini telah memiliki fungsi sebagai identitas diri. Teknologi SMS Gateway memungkinkan staf RT mengirimkan pesan singkat ke server kelurahan yang akan diterima sebagai data pemicu pembuatan surat kependudukan. Data yang ada dapat di integrasikan dengan data pemohon sehingga format SMS tidak terlalu panjang. Melalui metode ini maka pemohon tidak membutuhkan waktu yang lama untuk menunggu surat – surat kependudukan yang dibutuhkan karena saat staf RT mengirimkan SMS maka staf di kelurahan dapat memproses surat tersebut saat itu juga. Metode penelitian pada pengembangan sistem ini berdasarkan metode pengembangan sistem Waterfall model, sedangkan dalam level desain menggunakan metode perancangan sistem Unified Modelling Language. Hasil penelitian berupa pemodelan sistem yang disajikan dalam Business Use Case Diagram, Use Case Diagram dan Class Diagram, sedangkan perancangan basisdata ditampilkan dalam ER diagram. Kata kunci: analisa, perancangan, otomatisasi, surat pengantar, rukun tetangga, paperless.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Strategi pemasaran produk merupakan hal yang sangat penting bagi perusahaan dimana strategi pemasaran merupakan pendekatan pokok yang digunakan oleh unit bisnis dalam mencapai sasaran yang di dalamnya tercantum keputusan-keputusan mengenai target pasar, penempatan produk, bauran pemasaran, serta tingkat biaya pemasaran yang diperlukan. Untuk dapat melakukan strategi pemasaran produk yang lebih efektif dan effisien, maka perlu dilakukan pengolahan data penjualan. Metode pengolahan data seperti ini sering disebut sebagai data mining. Pada penelitian ini akan menggunakan algoritma K-Medoids untuk pengelompokan data penjualan, sehingga akan ditemukan informasi yang dapat digunakan untuk penentuan strategi pemasaran produk yang tepat. Hasil dari penelitian ini menghasilkan 5 cluster dengan cluster pertama terdiri dari 909 record transaksi, cluster kedua terdiri dari 166 record transaksi, cluster ketiga terdiri dari 66 record transaksi, cluster keempat terdiri dari 132 record transaksi, cluster kelima terdiri dari 87 record transaksi. Strategi pemasaran produk dapat dilakukan dengan melakukan promosi pada cluster kelima yang memiliki kombinasi jumlah barang dibeli yang paling tinggi Kata kunci: strategi, pemasaran, produk, cluster, k-medoids.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Pengertian umum asap cair merupakan suatu hasil destilasi atau pengembunan dari uap hasil pembakaran tidak langsung maupun langsung dari bahan yang banyak mengandung karbon dan senyawa- senyawa lain. Bahan baku yang banyak digunakan untuk membuat asap cair adalah kayu, bongkol kelapa sawit, ampas hasil penggergajian kayu, dan lain-lain. Pembuatan asap cair menggunakan metode pirolisis yaitu peruraian dengan bantuan panas tanpa adanya oksigen atau dengan jumlah oksigen yang terbatas. Biasanya terdapat tiga produk dalam proses pirolisis yakni: gas, pyrolisis oil, dan arang, yang mana proporsinya tergantung dari metode pirolisis, karakteristik biomassa dan parameter reaksi. Metode yang dilakukan diawali dengan melakukan rancang bangun unit pirolisator lengkap dengan perangkat kondensor dengan pipa tembaga tipe spiral untuk memproduksi gas asap cair dari bahan biomassa yang dipilih yaitu tempurung kelapa dan sampah organik. Metode Pirolisis yang merupakan proses reaksi penguraian senyawa-senyawa penyusun kayu keras menjadi beberapa senyawa organik melalui reaksi pembakaran kering pembakaran tanpa oksigen. Reaksi ini berlangsung pada reaktor pirolisator dengan variasi temperatur 150oC, 250oC dan 300oC selama 8 jam pembakaran. Asap hasil pembakaran dikondensasi dengan kondensor yang berupa pipa tembaga melingkar. Hasil dari proses pirolisis diperoleh tiga produk yaitu asap cair, tar, dan arang. Kondensasi dilakukan dengan pipa atau koil melingkar yang dipasang dalam bak pendingin. Air pendingin dapat berasal dari air hujan yang ditampung dalam bak penampungan. Hasil yang diperoleh dari penelitian ini adalah biomassa tempurung kelapa menghasilkan jumlah senyawa fenol lebih besar 30-33%. Hal ini menunjukkan bahwa pada jenis biomassa ini lebih unggul dalam fungsi sebagai antioksidan, karena kaya akan kandungan senyawa fenol, sehingga lebih optimal dalam hal menghambat kerusakan pangan dengan cara mendonorkan hidrogen. Sedangkan biomassa cangkang kopi pada temperatur 150oC lebih banyak menghasilkan senyawa asam 93%. Kandungan asam efektif dalam mematikan dan menghambat pertumbuhan mikroba pada produk makanan dengan cara senyawa asam itu menembus dinding sel mikroorganisme yang menyebabkan sel mikroorganisme mati peningkatan kapasitas hasil seiring dengan meningkatnya temperatur uap biomassa. Kata kunci: Asap cair, pirolisis, kondensasi, pengawet alami, fenol,senyawa asam.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Artikel ini bertujuan untuk mengetahui faktor-faktor yang mempengaruhi adopsi cloud computing di rumah sakit Muhammadiyah di Indonesia dengan menggunakan Technology Acceptance Model (TAM). Sampel yang digunakan dalam penelitian ini adalah 51 sampel. Alat analisis yang digunakan Partial Least Square (PLS) pada program SmartPLS versi 2.0. Faktor pendukung dalam adopsi cloud computing : perceived ease of use, perceived usefulness, security effectiveness, reliabilty, needs, cost effectiveness, top management support, complexity, behavioral intention to use dan actual usage. Evaluasi goodness of fit dan resampling bootstraping digunakan untuk menganalisis kelayakan model. Evaluasi goodness of fit model struktural diukur menggunakan nilai predictive-relevance diperoleh nilai sebesar = 0,95 yang artinya model memiliki nilai prediktif yang sangat baik. Hasil uji hipotesis diperoleh dengan menggunakan resampling bootstraping dengan menghitung hubungan antar variabel memiliki nilai t- hitung yang lebih besar = 2.01 dalam adopsi cloud computing di rumah sakit Muhammadiyah, 8 (delapan) hipotesis diterima yaitu: Perceived usefulness, , Perceived ease of use , needs, top management support, complexity dan 3 (tiga) hipotesis ditolak yaitu: security, reliabilty dan cost effectivenes Kata kunci: cloud computing, perceived usefulness, needs, top management support, behavioral intention to use, partial leastsquare (PLS).",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Prediksi adalah salah satu teknik yang paling penting dalam menjalankan bisnis forex. Keputusan dalam memprediksi adalah sangatlah penting, karena dengan prediksi dapat membantu mengetahui nilai forex di waktu tertentu kedepan sehingga dapat mengurangi resiko kerugian. Tujuan dari penelitian ini dimaksudkan memprediksi bisnis fores menggunakan model neural network dengan data time series per 1 menit untuk mengetahui nilai akurasi prediksi sehingga dapat mengurangi resiko dalam menjalankan bisnis forex. Metode penelitian pada penelitian ini meliputi metode pengumpulan data kemudian dilanjutkan ke metode training, learning, testing menggunakan neural network. Setelah di evaluasi hasil penelitian ini menunjukan bahwa penerapan algoritma Neural Network mampu untuk memprediksi forex dengan tingkat akurasi prediksi 0.431 +/- 0.096 sehingga dengan prediksi ini dapat membantu mengurangi resiko dalam menjalankan bisnis forex. Kata kunci: prediksi, forex, neural network.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Bioethanol merupakan salah satu bahan bakar alternatif dengan sumber bahan baru yang dapat diperbarui. Bioethanol dapat menjadi bahan bakar alternatif bila mempunyai konsentrasi lebih dari 99% yang dikenal dengan nama Fuel Grade Ethanol. Proses pembuatan Fuel Grade Ethanol menggunakan metode pemisahan lanjut diantaranya adalah dengan metode distilasi azeotrop, pervorasi membran, dan adsorbsi. Tujuan dari penelitian ini adalah melakukan pengujian mesin dehydrator bioethanol yang bekerja dengan metode absorbsi. Mesin dehydrator ini menggunakan zeolit syntetis dengan ukuran 3 A yang sebelumnya telah dikembangkan. Pengembangan ini dilakukan melalui tiga tahapan, yaitu: (1) Tahap perancangan (desain) alat dehydrator biorthanol; (2) Tahap pembuatan alat dehydrator berdasarkan spesifikasi yang telah ditetapkan ; (3) Pengujian alat dehydrator yang berorientasi hasil yaitu bioetanol minimal berkadar sekitar 99%. Mesin destilator bioetanol yang telah dikembangkan mempunya spesifikasi sebagai berikut: dimensi tangki bahan baku tingginya adalah 250 mm dengan diameter 300 mm, Bagian tabung I terbuat dari pipa stainless steel dengan diameter 100 mm dan tinggi 600 mm. Tebal dari pipa tersebut adalah 2 mm. Tabung II terbuat dari stainless steel yang mempunyai diamater 100 mm dan tinggi 300 mm dengan ketebalan 2 mm. Kondensor berdiameter 100 mm dan tinggi 600 mm. Hasil penelitian ini menunjukkan bahwa mesin yang sudah dikembangkan ini mampu menghasilkan Fuel Grade Ethanol dengan kadar lebih dari 99%. Kata kunci: dehydrator, bioethanol, fuel grade ethanol, bahan bakar alternatif.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Penelitian ini membahas tentang cara membuat rule atau aturan menggunakan algoritma C4.5 terhadap kenaikan jabatan pada salah satu perusahaan swasta. Luaran dari penelitian ini adalah sebuah metode atau rule C4.5 (pohon keputusan) yang digunakan dalam penentu atau membantu mengambil keputusan serta menentukan kenaikan jabatan karyawan. Data dianalisis menggunakan perangkat lunak Rapidminer yakni salah satu perangkat lunak berbasis open source. Dalam menentukan kelayakan kenaikan jabatan pada perusahaan, digunakan metode penelitian Data Mining dengan framework KDD sehingga dapat diketahui tingkat akurasi dan presisinya. Dengan adanya hasil penelitian maka dapat memberikan konstribusi bagi instansi terkait untuk dapat melakukan pemilihan mitra kerja dengan baik dan tepat sasaran sehingga kesulitan dalam menentukan kelayakan kenaikan jabatan dapat teratasi, terutama masalah terkait pengalaman kerja, kualitas kerja, dan hal-hal lain. Kata kunci: algoritma c4.5, data mining, kenaikan jabatan, rapidminer.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Sistem klasifikasi yang akurat membutuhkan masukan data yang baik juga. Agar didapatkan kualitas data masukan yang baik, maka pemrosesan awal dapat dilakukan. Pemrosesan awal data masukan yang dapat dilakukan pada masalah dimensi adalah reduksi dimensi dan reduksi data masukan. Data masukan tersebut yang digunakan sebagai data latih pada algoritma pelatihan Artificial Neural Network (ANN). Jumlah data masukan yang besar dapat menjadi masalah karena dapat menambah waktu eksekusi pelatihan. Pada sistem klasifikasi dengan algoritma ANN, semakin banyak jumlah data latih, maka iterasi pelatihan pada ANN semakin banyak dan waktu eksekusi juga semakin lama. Hal ini disebabkan pada tiap iterasi setiap data latih akan diproses tepat satu kali. Penelitian ini bertujuan untuk melakukan uji coba penggunaan K-Support Vector Nearest Neighbor (K-SVNN) sebagai pemrosesan awal data untuk mereduksi data latih yang kurang berpengaruh pada garis keputusan ANN. ANN yang digunakan dalam penelitian ini adalah ANN Back-propagation. Hasil yang dicapai adalah berkurangnya jumlah data latih yang dieksekusi ditiap iterasi tetapi tetap mempertahankan kualitas hasil pelatihan. Pengurangan jumlah data latih yang dieksekusi diukur dengan waktu yang digunakan selama proses pelatihan, sedangkan kualitas hasil pelatihan diukur dengan nilai akurasi yang didapat ketika dilakukan prediksi. Hasil yang dicapai cukup baik, waktu pelatihan berkurang sebesar 15% hingga 80%, sedangkan perbedaan akurasi prediksi ada penurunan, penurunan sebesar 0% hingga 4.76%. Kata kunci: pemrosesan awal, reduksi data latih, waktu latih, K-SVNN, ANN back-propagation.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Tujuan penelitian untuk mengetahui berapa besar pengaruh perubahan ignition timing terhadap performance motor bensin berbahan bakar LPG. Pada penelitian ini menggunakan motor bensin 4 langkah 1 silinder yang dilengkapi dengan konverter kits. Variabel bebas dalam penelitian adalah variasi ignition timing berbahan bakar LPG dengan sudut pengapian. Sedangkan variabel terikat adalah seberapa besar pengaruh variasi ignition timing berbahan bakar LPG terhadap torsi dan daya pada motor bensin. Pengujian dilakukan pada putaran 4250 – 8250 rpm dengan menggunakan dynamometer inersia dan unjuk kerja yang dicari meliputi torsi dan daya. Dari hasil pengujian dapat disimpulkan bahwa performance torsi dan daya tertinggi yang dihasilkan motor bensin berbahan bakar LPG pada sudut pengapian 32°. Kata kunci: ignition, LPG, motor bensin.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Perkembangan dunia otomotif maka banyak pemikiran untuk memodifikasi supaya unjuk kerja motor lebih baik. Salah satunya dengan memanaskan bahan bakar yang dilakukan pada motor diesel, hal ini dilakukan untuk menurunkan viskositas bahan bakar supaya bahan bakar lebih cair dan bahan bakar mudah untuk di injeksikan serta lebih mudah bercampur dengan udara, sehingga daya yang dihasilkan lebih besar dan konsumsi bahan bakar akan lebih irit. Untuk menjawab hal tersebut maka dilakukan penelitian pemanasan terhadap bahan bakar sebelum pompa injeksi pada motor diesel satu silinder. Penelitian ini mendapatkan hasil bahwa daya meningkat sebesar 3,5% pada temperatur 55°C dan pada tempertur 65° sebesar 3,8% dari kondisi standart, serta torsi meningkat sebesar 3,5% pada temperatur 55°C dan pada suhu 65° torsi meningkat sebesar 3,84% dari kondisi standart serta konsumsi bahan bakar menurun sebesar 3,5% pada temperatur 55°C dan pada temperatur 65°C menurun sebesar 29,4% dari kondisi standart. Kata kunci: motor diesel, perubahan suhu, unjuk kerja.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Aplikasi sambungan las masih menjadi pilihan utama pada bidang konstruksi. Hal ini dikarenakan konstruksi menjadi ringan, murah dan cepat dalam proses pengerjaanya. Kekuatan las sangat dipengaruhi oleh komposisi dan sifat logam induk maupun logam pengisi, proses pengelasan, pemanasan serta adanya tegangan sisa. Tujuan penelitian ini adalah menyelidiki kekerasan dan struktur mikro sambungan las GMAW baja karbon tinggi akibat variasi masukan arus listrik. Penelitian menggunakan bahan baja AISI 1065 dan logam pengisi ER70S-6, dengan variasi arus listrik 80 A, 100 A dan 120 A. Kecepatan pengelasan adalah 5 mm/s, kecepatan logam pengisi 4 mm/s dan tegangan DC 22 V. Pengujian kekerasan dengan menggunakan mesin uji kekerasan rockwell, sedangkan foto mikro struktur menggunakan mikroskop optic. Hasil penelitian menunjukkan bahwa semakin tinggi arus listrik yang dipakai dalam pengelasan sampai 120 A, maka kekerasan hasil lasan semakin menurun, sedangkan struktur mikro didominasi cementite dengan ukuran yang lebih halus. Kata kunci: arus, GMAW, kekerasan, sturktur mikro.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Mitigasi dalam mengurangi risiko kerusakan data dimana bencana yang dimaksud seperti terjadi kebakaran , bencana alam , perang dll sehingga dapat menyebabkan kerusakan pada infrastruktur teknologi informasi dalam hal ini adalah media penyimpanan data. Salah satu strategi yang dilakukan suatu perusahaan adalah membuat perencanaan mitigasi kerusakan dengan memanfaatkan teknologi penyimpanan data yang berbasiskan cloud. Adapun cloud storage merupakan salah satu bagian dari cloud computing yang dilakukan oleh pihak penyedia layanan ini atau internet provider. Perusahaan harus memiliki strategi penyimpanan data berbasiskan cloud dengan menyalin atau back up data kedalam cloud storage dengan diupdate atau dimutakhirkan secara berkala sehingga jika suatu kondisi terjadi bencana yang menyebabkan tidak berfungsinya fasilitas dan infrastruktur teknologi informasi dalam hal ini media penyimpanan data ( data storage ) , maka perusahan dapat melanjutkan pengolahan data dengan menggunakan data yang disimpan dalam penyimpanan data yang berbasiskan cloud, adapun dalam penyimpanan data yang berbasiskan cloud tetap menjamin terhadap keamanan dan kerahasian data perusahaan. Kata kunci: mitigasi, strategi, pemulihan, bencana, penyimpanan awan, keamanan.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Penelitian ini bertujuan untuk membuat distribusi Linux bernama Lubuntu yang memfokuskan diri pada desktop yang ringan serta ditujukan untuk menjadi lingkungan web server yang free dalam bentuk live USB. Dimana, penelitian ini menjelaskan tentang desain dan implementasi dari distribusi Linux Lubuntu itu sendiri yang nantinya bisa terus diperbaiki, disempurnakan dan dimungkinkan untuk dimodifikasi serta dipelajari oleh pihak lain. Lubuntu dikembangkan dengan memodifikasi dari Linux Lubuntu 14.04 dari tahap penambahan program, penghapusan program dan konfigurasi sampai pada tahap pembuatan Live USB untuk LAMP (Linux Apache Mysql PHP) menggunakan metode remastering. Hasil dari penelitian ini berupa Live USB yang berisi tool untuk lingkungan web server. Tool utama dalam Live USB diantaranya adalah phpmyadmin, gimp, inkscape, dan bluefish. Keluaran penelitian ini, diharapkan bisa digunakan sebagai sistem operasi dan dikhususkan dalam lingkungan web server yang nyaman untuk dipergunakan dalam proses belajar mengajar pada matakuliah sistem operasi, pemrograman basis web I, dan pemrograman basis web II di Fakultas Sains dan Teknologi Universitas Katolik Musi Charitas palembang. Kata kunci: linux, web server, LAMP, remastering, live usb.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"PT. Djarum Kudus mengalami keterlambatan bahan baku dan terdapat bahan baku yang defect, salah satunya yaitu bahan baku penunjang kemasan yaitu plat bos. Plat bos memiliki performansi yang buruk dibandingkan dengan bahan baku lainnya serta memiliki dampak bagi perusahaan yaitu salah satunya dapat terjadi putus produksi. Di mana supplier untuk bahan baku plat bos yaitu supplier A, B, C, dan D. Oleh karena itu perlu dilakukan penentuan prioritas supplier untuk menentukan alokasi pesanan kepada supplier guna mendapatkan bahan baku yang berkualitas dan tidak mengalami keterlambatan pengiriman bahan baku. Permasalahan pengambilan keputusan yang optimal yaitu dalam menentukan prioritas supplier dan alokasi order. Untuk mengatasi permasalahan tersebut dalam penelitian ini menggunakan integrasi metode fuzzy-TOPSIS dan MCGP (Multi Choice Goal Programming). Kriteria tertinggi pertama adalah kriteria ketepatan waktu, kriteria tertinggi kedua adalah kriteria kualitas, dan kriteria tertinggi ketiga adalah kriteria kapasitas produksi dan kriteria yang terendah adalah kriteria lokasi. Hasil urutan prioritas pemilihan supplier didapat dari metode fuzzy-TOPSIS dengan urutan prioritas supplier C, D, A, dan B dan alokasi pesanan didapat dari pengolahan data dengan menggunakan metode MCGP. Kata kunci: bahan baku, alokasi pesanan, kriteria, fuzzy-TOPSIS, MCGP.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Adapun tujuan dari penelitian ini adalah menghasilkan sistem informasi penggajian karyawan secara komputerisasi dimana sistem informasi penggajian karyawan PT. Aditya Buana Inter yang sebelumnya masih menggunakan sistem manual. Hasil yang ingin dicapai dari penelitian ini adalah dengan adanya aplikasi sistem informasi penggajian karyawan yang sudah terkomputerisasi ini dapat memberikan kemudahan dalam pelayanan dan penyajian informasi, meningkatkan kinerja serta pengolahan data menjadi lebih baik, tepat, cepat dan akurat serta mempercepat dalam pembuatan laporan gaji karyawan. Peningkatan kinerja kerja tidak terlepas dari sarana dan prasarana, salah satunya adalah dukungan teknologi dan sistem informasi yang sesuai dengan kebutuhan. Dimana data dapat diproses dan diolah sehingga menghasilkan suatu informasi guna mendukung keputusan yang baik. Pada masa sekarang, suatu perusahaan sebaiknya dapat bekerja dengan cepat, tepat, dan benar dengan tingkat ketelitian yang tinggi agar dapat terus berjalan dan bertahan dalam persaingan yang kompetitif. Sistem informasi yang dibutuhkan juga harus akurat, tepat waktu, dan fleksibel guna menunjang kelancaran kegiatan sehari-hari perusahaan. Sistem Informasi Penggajian Karyawan pada PT. Aditya Buana Inter Sungailiat Kabupaten Bangka ini merupakan sistem informasi penggajian karyawan yang dirancang dengan menggunakan metodologi berorientasi objek dengan alat bantu UML (Unified Modelling Language), pengamatan langsung dan wawancara dengan pihak yang terkait. Kata kunci: penggajian, teknologi, aplikasi, sistem informasi, UML, metodologi berorientasi objek.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Tujuan dari penelitian ini adalah membuat biobriket dari bottom ash limbah batu bara PLTU PT Pura Barutama dengan biomassa cangkang kopi. Pengujian yang akan dilakukan meliputi; kadar karbon, kandungan sulfur oksida, kadar abu dan airnya. Metode pembuatan dengan mencampur bottom ash dengan bomassa cangkang kopi menggunakan pengikat tetes tebu. Variasi perbandingan antara bottom ash dan biomassa adalah; 50:50, 60:40 dan 70:30. Pengujian kadar karbon dan kandungan sulfur oksida menggunakan SEM (Scanning Electron Microscope). Hasil pengujian menggunakan menunjukkan pada komposisi bottom ash yang sedikit bisa menaikkan kadar karbon dan menurunkan kandungan sulfur oksida. Kadar karbon naik rata-rata 7.25%. Pada pengujian kadar air naik rata-rata 3.93%. Sedangkan pengujian kadar abu menunjukkan kenaikan rata-rata 11.09% Kata kunci: cangkang kopi, karbonisasi, biomassa, biobriket, bottom ash.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Tujuan penelitian ini adalah menghasilkan sistem informasi kepegawaian secara komputerisasi dimana sistem kepegawaian sebelumnya masih menggunakan sistem manual, sehingga lebih efisien dan optimal guna mendukung kemajuan dan perkembangan kepegawaian tersebut. Dengan memanfaatkan sistem informasi pengolahan data karyawan, dapat meningkatkan kinerja serta pengolahan data yang lebih baik, tepat, cepat dan akurat. Hasil yang ingin dicapai dari penelitian ini adalah untuk membuat aplikasi sistem infornasi kepegawaian pada Kantor CV. Mega Cipta Pangkalpinang ini menjadi lebih terkomputerisasi dan mempermudah dalam pengolahan data pegawai. Peningkatan kinerja kerja tidak terlepas dari sarana dan prasarana, salah satunya adalah dukungan teknologi dan sistem informasi yang sesuai dengan kebutuhan. Daya saing sebagai dasar keunggulan ditentukan oleh kemampuan berkembang dan memahami perubahan perilaku atau organisasi (sistem) yang melibatkan kombinasi pemikiran, proses serta pemanfaatan secara efektif teknologi dan manusia guna menghasilkan sesuatu yang berbeda atau lebih baik. Sistem Informasi Kepegawaian pada Kantor CV. Mega Cipta Pangkalpinang ini merupakan sistem informasi kepegawaian yang dirancang dengan menggunakan metodologi berorientasi objek dengan alat bantu UML (Unified Modelling Language), pengamatan langsung dan wawancara dengan pihak yang terkait. Kata kunci: kepegawaian, teknologi, aplikasi, sistem informasi, UML, metodologi berorientasi objek.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Perkembangan teknologi yang sangat cepat dalam bidang transportasi mengakibatkan cepatnya bermunculan sepeda motor-sepeda motor baru dalam waktu dekat. Sehingga memicu meningkatnya tingkat pembelian sepeda motor baru, dan juga meningkatkan tingkat penjualan sepeda motor bekas. Dikarenakan mayoritas masyarakat akan menjual sepeda motor lamanya terlebih dahulu untuk kemudian beralih membeli sepeda motor yang lebih baru dengan spesifikasi yang lebih canggih. Hanya saja selama ini transaksi jual beli sepeda motor bekas yang dilakukan oleh dealersepeda motor masih menggunakan cara manual dalam penentuan harga jualnya, yaitu berdasarkan perkiraan dimana hasilnya kurang akurat dan tidak sesuai dengan kondisi dari sepeda motor tersebut. Untuk itu dibutuhkan suatu sistem yang dapat menentukan harga jual sepeda motor bekas dengan akurat sesuai dengan kondisi sepeda motor tesebut dan juga sesuai dengan harga jual dipasaran. Dalam penelitian ini dalam penentuan harga jualnya menggunakan logika fuzzy infrence system (fis) Mamdani. Dengan adanya sistem penentuan harga jual tadi diharapkan dapat memudahkan pihak dealer sepeda motor dalam menentukan harga jual sepeda motor bekas dengan lebih akurat sesuai dengan kondisi dari sepeda motor yang akan dijual. Hasil dari penelitian ini yaitu berupa prototype yang dapat memproses masukan berupa kondisi fisik, aksesoris, minat pasar, dan harga beli baru dari sepeda motor menjadi keluaran berupa harga jual bekas sepeda motor bekas. Kata kunci: penentuan, logika fuzzy mamdani, harga jual, sepeda motor bekas.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Produksi etanol melalui beberapa proses tahapan dari pemarutan bahan baku (ketela pohon) dilanjut dengan komposisi yang sudah ditentukan, kemudian proses fermentasi, dan dilanjutkan tahapan distilasi. Komposisi fermentasi terdiri dari: ketela pohon, enzym alfa amylase, enzym gluco amylase, NPK, urea, dan ragi (yeast). Lama fermentasi berpengaruh terhadap kadar hasil destilasi, produksi etanol dari hasil destilasi dilakukan untuk mendapatkan kadar hasil etanol yang tinggi. Harapannya sumber energi alternatif ini merupakan sumber energi yang terbarukan dan menjadi energi alternatif bagi masyarakat. Penelitian bertujuan untuk mengetahui lama fermentasi ketela pohon yang paling baik untuk menghasilkan kadar etanol yang tinggi dengan mesin destilator model reflux. Metode yang digunakan adalah pengambilan data dengan mengadakan pengujian dan pengamatan terhadap lama fermentasi terhadap kadar etanol. Serta mengunakan metode pengujian secara langsung dan pengumpulan data kadar etanol hasil distilasi cairan fermentasi 3, 5, dan 7 hari. Dari kesimpulan hasil rata-rata data lama fermentasi 3, 5, dan 7 hari yang menghasilkan kadar etanol paling tinggi yaitu dari lama fermentasi 7 hari yang mengasilkan kadar etanol tertinggi yaitu: 92% etanol. Dengan komposisi fermentasi: ketela pohon = 10 kg, air = 15 liter, enzym alfa amylase = 10 ml, enzym gluco amylase = 10 ml, NPK = 5 gram, Urea = 20 gram, ragi (yeast) = 15 gram Kata kunci: etanol, ketela pohon, lama fermentasi.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Augmented Reality merupakan suatu lingkungan yang memasukkan Object 3D kedalam dunia nyata secara real time. Dalam Penelitian ini, akan menerapkan tegnology AR kedalam katalog Produk PT Djarum, Sehingga katalog Produk Djarum ini bisa menjadi real dengan adanya Object 3D Produk rokok. Aplikasi ini merupakan aplikasi yang berjalan pada platform Android dan dibangun pada program Unity. Dimana aplikasi ini adalah video streaming yang diambil dari kamera smartphone Android sebagai pendeteksi sumber masukan, kemudian aplikasi ini akan mendeteksi dan melacak marker tiap produk yang telah dikonfigurasi dan diintegrasikan pada link resmi vuforia dengan menggunakan system tracking, sehingga model 3D Object produk Djarum seolah-olah akan muncul pada maeker tersebut. Dengan adanya aplikasi ini, diharapkan akan menambah gairah para pelaku training diperusahaan terkait untuk selalu belajar mengenai produk Cjarum tersebut, dan sebagai media alternatif yang menarik untuk pemasaran produk PT Djarum tersebut. Kata kunci: 3D, android, Augmented Reality, pt djarum, unity vuforia.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Museum Purbakala Sangiran merupakan salah satu museum yang menyimpan benda purbakala. Digitalisasi objek purbakala merupakan salah satu usaha pelestarian yang dilakukan. Tujuan dari penelitian ini adalah untuk melakukan digitalisasi informasi benda-benda purbakala di ruang pamer Museum Sangiran dengan menggunakan teknologi Augmented reality berbasis Android. Metodologi penelitian dalam pengembangan Augmented reality untuk Mobile Guide Museum Sangiran menggunakan metode waterfall, yaitu tahap analisis, perancangan, desain dan script, serta pengujian dilakukan melalui survey kuisioner. Analisis pengujian aplikasi terhadap daya tarik pengunjung dilakukan berbasis angket kuisioner dengan skala butir pertanyaan menggunakan skala Likert dengan skala 6. Hasil analisis berupa validitas dan realibilitas menghasilkan alpha cronbach 0,97 sehingga semua butir pertanyaan dinyatakan valid dan reliable. Tanggapan responden terhadap aplikasi Mobile Guide Museum Sangiran bernilai setuju-sangat setuju diwujudkan dalam 5 aspek yaitu ketertarikan terhadap aplikasi 93%, kemudahan mendapatkan informasi 97%, kemudahan navigasi 100%, interaktifitas aplikasi 94%, dan inovasi aplikasi 97%.",human
